char_ar,char_en,char1_ar,char2_ar,char3_ar,char1_en,char2_en,char3_en,plate_no,price,class,plate_no_length,similar_digits,sepcial_date,saudi_tribes,One Digit,Two Digits (Same),Two Digits (Different),Three Digits (Same),Three Digits (Different),Four Digits (Same),Four Digits (Different),emergency_no,in_order,reversed_order,same_middles_no,plaindromic_no,same_first_last_no,same_two_sides,one_digit_zero,one_digit_one,one_digit_two,one_digit_three,one_digit_four,one_digit_five,one_digit_six,one_digit_seven,one_digit_eight,one_digit_nine,is_triple_letters,is_one_letters,First_Third_Match,is_sequence,Contains_Tribe,contains_special_words,contains_special_cars,connect_12,connect_23,combined_word,word_freq_score,first_name_rank,result
ر ن د,D N R,ر,ن,د,R,N,D,9112,2000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رند,11.130284728213978,91.8154761904762,True
ر ن ر,R N R,ر,ن,ر,R,N,R,3344,20000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,رنر,0.0,0.0,True
ر ن س,S N R,ر,ن,س,R,N,S,2929,8000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنس,0.0,5.133928571428571,True
ر ن ص,X N R,ر,ن,ص,R,N,X,3000,5000,برونزي,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنص,0.0,0.0,True
ر ن ع,E N R,ر,ن,ع,R,N,E,9870,1500,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنع,0.0,0.0,True
ر ن ق,G N R,ر,ن,ق,R,N,G,404,20000,,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنق,0.0,0.0,True
ر ن ق,G N R,ر,ن,ق,R,N,G,2024,10000,,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنق,0.0,0.0,True
ر ن ك,K N R,ر,ن,ك,R,N,K,222,16000,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنك,0.0,0.0,True
ر ن ك,K N R,ر,ن,ك,R,N,K,2111,3000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنك,0.0,0.0,True
ر ن ك,K N R,ر,ن,ك,R,N,K,4000,13000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنك,0.0,0.0,True
ر ن ل,L N R,ر,ن,ل,R,N,L,3333,13000,فضي,4,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنل,0.0,0.0,True
ر ن م,Z N R,ر,ن,م,R,N,Z,222,22222,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنم,0.0,0.0,True
ر ن ن,N N R,ر,ن,ن,R,N,N,6000,10000,برونزي,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنن,0.0,0.0,True
ر ن ه,H N R,ر,ن,ه,R,N,H,8,30000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,رنه,29.72389991371872,32.589285714285715,True
ر ن ه,H N R,ر,ن,ه,R,N,H,9994,7000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنه,29.72389991371872,32.589285714285715,True
ر ن و,U N R,ر,ن,و,R,N,U,1,500000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنو,0.0,87.42559523809523,True
ر ن و,U N R,ر,ن,و,R,N,U,2998,3000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنو,0.0,87.42559523809523,True
ر ن و,U N R,ر,ن,و,R,N,U,3633,5000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنو,0.0,87.42559523809523,True
ر ن و,U N R,ر,ن,و,R,N,U,7900,8000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنو,0.0,87.42559523809523,True
ر ن و,U N R,ر,ن,و,R,N,U,9022,2950,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنو,0.0,87.42559523809523,True
ر ن و,U N R,ر,ن,و,R,N,U,9246,3000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنو,0.0,87.42559523809523,True
ر ن و,U N R,ر,ن,و,R,N,U,9929,12000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنو,0.0,87.42559523809523,True
ر ن ى,V N R,ر,ن,ى,R,N,V,7166,23000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رنى,14.236410698878345,0.0,True
ر ن ي,V N R,ر,ن,ي,R,N,V,2111,3500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رني,0.0,0.0,True
ر ه أ,A H R,ر,ه,أ,R,H,A,7000,10000,برونزي,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهأ,7.24762726488352,41.36904761904761,True
ر ه ب,B H R,ر,ه,ب,R,H,B,61,21500,برونزي,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهب,0.0,0.0,True
ر ه ب,B H R,ر,ه,ب,R,H,B,123,16000,,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهب,0.0,0.0,True
ر ه ب,B H R,ر,ه,ب,R,H,B,808,20000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهب,0.0,0.0,True
ر ه ب,B H R,ر,ه,ب,R,H,B,7000,15000,برونزي,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهب,0.0,0.0,True
ر ه ح,J H R,ر,ه,ح,R,H,J,2,85000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهح,0.0,0.0,True
ر ه د,D H R,ر,ه,د,R,H,D,5000,13000,برونزي,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهد,0.0,0.0,True
ر ه ص,X H R,ر,ه,ص,R,H,X,3720,2000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهص,0.0,0.0,True
ر ه ص,X H R,ر,ه,ص,R,H,X,7777,14000,فضي,4,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهص,0.0,0.0,True
ر ه ط,T H R,ر,ه,ط,R,H,T,321,10000,,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهط,52.07075064710958,0.0,True
ر ه ع,E H R,ر,ه,ع,R,H,E,400,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهع,0.0,0.0,True
ر ه ع,E H R,ر,ه,ع,R,H,E,4000,6000,برونزي,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهع,0.0,0.0,True
ر ه ق,G H R,ر,ه,ق,R,H,G,7212,1000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهق,0.0,0.0,True
ر ه م,Z H R,ر,ه,م,R,H,Z,5595,2500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهم,8.757549611734254,0.0,True
ر ه م,Z H R,ر,ه,م,R,H,Z,8000,9500,برونزي,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهم,8.757549611734254,0.0,True
ر ه م,Z H R,ر,ه,م,R,H,Z,9666,6500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهم,8.757549611734254,0.0,True
ر ه م,Z H R,ر,ه,م,R,H,Z,9777,4500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهم,8.757549611734254,0.0,True
ر ه م,Z H R,ر,ه,م,R,H,Z,9888,4500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهم,8.757549611734254,0.0,True
ر ه م,Z H R,ر,ه,م,R,H,Z,9966,6500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهم,8.757549611734254,0.0,True
ر ه ه,H H R,ر,ه,ه,R,H,H,9000,14000,برونزي,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهه,0.0,0.0,True
ر ه ى,V H R,ر,ه,ى,R,H,V,1000,13500,برونزي,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رهى,0.0,10.379464285714286,True
ر و أ,A U R,ر,و,أ,R,U,A,62,20000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,روأ,38.65401207937877,31.10119047619048,True
ر و أ,A U R,ر,و,أ,R,U,A,2222,15000,فضي,4,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,روأ,38.65401207937877,31.10119047619048,True
ر و ب,B U R,ر,و,ب,R,U,B,2000,7000,برونزي,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,روب,43.70146678170837,12.909226190476192,True
ر و ح,J U R,ر,و,ح,R,U,J,54,35000,,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,روح,91.93270060396894,0.0,True
ر و ح,J U R,ر,و,ح,R,U,J,78,40000,,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,روح,91.93270060396894,0.0,True
ر و ح,J U R,ر,و,ح,R,U,J,775,20000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,روح,91.93270060396894,0.0,True
ر و د,D U R,ر,و,د,R,U,D,5000,9000,برونزي,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رود,58.28300258843831,76.97172619047619,True
ر و ر,R U R,ر,و,ر,R,U,R,1000,14000,برونزي,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,رور,0.0,82.18005952380952,True
ر و ص,X U R,ر,و,ص,R,U,X,4444,14000,فضي,4,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,روص,0.0,0.0,True
ر و ن,N U R,ر,و,ن,R,U,N,33,58000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رون,41.84641932700604,79.12946428571429,True
ر و ن,N U R,ر,و,ن,R,U,N,77,19000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رون,41.84641932700604,79.12946428571429,True
ر و ن,N U R,ر,و,ن,R,U,N,666,68000,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رون,41.84641932700604,79.12946428571429,True
ر و و,U U R,ر,و,و,R,U,U,2030,7500,,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,روو,0.0,30.0967261904762,True
ر و ى,V U R,ر,و,ى,R,U,V,33,100000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,روى,84.21052631578947,77.34375,True
ر ى ح,J V R,ر,ى,ح,R,V,J,877,15000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رىح,73.20966350301984,82.29166666666666,True
ر ى م,Z V R,ر,ى,م,R,V,Z,440,8500,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رىم,80.41415012942191,99.10714285714286,True
ر ى م,Z V R,ر,ى,م,R,V,Z,863,20000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رىم,80.41415012942191,99.10714285714286,True
ر ى و,U V R,ر,ى,و,R,V,U,70,23800,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رىو,61.99309749784297,70.42410714285714,True
ر ي ن,N V R,ر,ي,ن,R,V,N,20,42500,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رين,0.0,0.0,True
ر ي ن,N V R,ر,ي,ن,R,V,N,69,59000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,رين,0.0,0.0,True
س أ د,S A D,س,أ,د,D,A,S,717,19000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سأد,54.8748921484038,34.30059523809524,False
س أ د,D A S,س,أ,د,S,A,D,38,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سأد,54.8748921484038,34.30059523809524,False
س أ د,D A S,س,أ,د,S,A,D,717,17000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سأد,54.8748921484038,34.30059523809524,False
س أ ر,R A S,س,أ,ر,S,A,R,999,150000,,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سأر,71.57031924072477,73.69791666666666,False
س أ ط,T A S,س,أ,ط,S,A,T,38,16000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سأط,0.0,0.0,False
س أ ق,G A S,س,أ,ق,S,A,G,4,85000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,سأق,64.58153580672995,0.0,False
س أ ك,K A S,س,أ,ك,S,A,K,888,40000,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سأك,0.0,0.0,False
س أ ى,V A S,س,أ,ى,S,A,V,1,500000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سأى,28.364969801553062,40.625,False
س ب أ,A B S,س,ب,أ,S,B,A,46,23000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سبأ,73.68421052631578,69.45684523809523,False
س ب ب,B B S,س,ب,ب,S,B,B,8,20000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,سبب,93.05435720448662,56.69642857142857,False
س ب ب,B B S,س,ب,ب,S,B,B,400,15000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سبب,93.05435720448662,56.69642857142857,False
س ب ع,E B S,س,ب,ع,S,B,E,66,25000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,سبع,83.30457290767903,74.81398809523809,False
س ب ع,E B S,س,ب,ع,S,B,E,616,25000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,سبع,83.30457290767903,74.81398809523809,False
س ب ع,E B S,س,ب,ع,S,B,E,4055,17000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,سبع,83.30457290767903,74.81398809523809,False
س ب ع,E B S,س,ب,ع,S,B,E,7472,20000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,سبع,83.30457290767903,74.81398809523809,False
س ب ع,E B S,س,ب,ع,S,B,E,8381,12000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,سبع,83.30457290767903,74.81398809523809,False
س ب ع,E B S,س,ب,ع,S,B,E,9326,10000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,سبع,83.30457290767903,74.81398809523809,False
س ب ع,E B S,س,ب,ع,S,B,E,9919,20000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,سبع,83.30457290767903,74.81398809523809,False
س ب ن,N B S,س,ب,ن,S,B,N,999,35000,,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سبن,0.0,0.0,False
س ح أ,A J S,س,ح,أ,S,J,A,80,20000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سحأ,1.2942191544434858,0.0,False
س ح ب,B J S,س,ح,ب,S,J,B,10,250000,,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سحب,84.90077653149267,17.485119047619047,False
س ح ر,R J S,س,ح,ر,S,J,R,109,10000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سحر,84.16738567730803,97.54464285714286,False
س ح ر,R J S,س,ح,ر,S,J,R,168,20000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سحر,84.16738567730803,97.54464285714286,False
س ح س,S J S,س,ح,س,S,J,S,4,50000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,سحس,0.0,84.82142857142857,False
س ح و,U J S,س,ح,و,S,J,U,7,55000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,سحو,0.0,0.0,False
س ح و,U J S,س,ح,و,S,J,U,95,20000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سحو,0.0,0.0,False
س د أ,S D A,س,د,أ,A,D,S,800,7000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سدأ,53.83951682484901,5.133928571428571,False
س د أ,A D S,س,د,أ,S,D,A,800,12000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سدأ,53.83951682484901,5.133928571428571,False
س د د,D D S,س,د,د,S,D,D,50,30000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سدد,72.43313201035375,0.0,False
س د ر,R D S,س,د,ر,S,D,R,13,17500,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سدر,72.64883520276099,1.8973214285714284,False
س د ع,E D S,س,د,ع,S,D,E,26,30000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سدع,0.0,0.0,False
س د ق,G D S,س,د,ق,S,D,G,503,10000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سدق,0.0,0.0,False
س ر ب,B R S,س,ر,ب,S,R,B,90,25000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سرب,47.41156169111303,21.763392857142858,False
س ر د,D R S,س,ر,د,S,R,D,100,7500,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سرد,54.91803278688525,0.0,False
س ر ص,X R S,س,ر,ص,S,R,X,5,55000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,سرص,0.0,0.0,False
س ر ك,K R S,س,ر,ك,S,R,K,350,12000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سرك,63.28731665228645,0.0,False
س س د,D S S,س,س,د,S,S,D,69,25000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سسد,0.0,0.0,False
س س ر,R S S,س,س,ر,S,S,R,606,1000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سسر,0.0,0.0,False
س س س,S S S,س,س,س,S,S,S,1,50000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,سسس,0.0,77.15773809523809,False
س س س,S S S,س,س,س,S,S,S,151,40000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,سسس,0.0,77.15773809523809,False
س س س,S S S,س,س,س,S,S,S,470,20000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,سسس,0.0,77.15773809523809,False
س س س,S S S,س,س,س,S,S,S,566,9000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,سسس,0.0,77.15773809523809,False
س س س,S S S,س,س,س,S,S,S,972,50000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,سسس,0.0,77.15773809523809,False
س س ن,N S S,س,س,ن,S,S,N,444,30000,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سسن,0.0,0.0,False
س س ه,H S S,س,س,ه,S,S,H,55,42000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سسه,0.0,0.0,False
س ص ط,T X S,س,ص,ط,S,X,T,999,15000,,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سصط,0.0,0.0,False
